question_ID,source,stage,reference_step,predicted_step,reference_role,predicted_role,role_correct,step_exact,step_within_5,absolute_step_error,steps,method,step_confidence,call_log_directory
travelplanner__581,travelplanner,final_wrong,160,326,verifier_agent,manager_agent,False,False,False,166,334,segmented_choice,0.13,results/full/calls/travelplanner__581
travelplanner__582,travelplanner,recall_miss,224,74,Task_Planner,stay_agent,False,False,False,150,234,segmented_choice,0.31,results/full/calls/travelplanner__582
travelplanner__583,travelplanner,final_wrong,74,138,stay_agent,manager_agent,False,False,False,64,166,segmented_choice,0.2,results/full/calls/travelplanner__583
travelplanner__584,travelplanner,final_wrong,177,10,verifier_agent,manager_agent,False,False,False,167,180,segmented_choice,0.53,results/full/calls/travelplanner__584
travelplanner__585,travelplanner,correct,49,49,verifier_agent,verifier_agent,True,True,True,0,158,segmented_choice,0.25,results/full/calls/travelplanner__585
travelplanner__586,travelplanner,reduction_drop,61,81,transport_agent,verifier_agent,False,False,False,20,148,segmented_choice,0.08,results/full/calls/travelplanner__586
travelplanner__587,travelplanner,reduction_drop,57,19,verifier_agent,manager_agent,False,False,False,38,166,segmented_choice,0.27,results/full/calls/travelplanner__587
travelplanner__588,travelplanner,final_wrong,115,84,food_attr_agent,manager_agent,False,False,False,31,436,segmented_choice,0.32,results/full/calls/travelplanner__588
travelplanner__589,travelplanner,recall_miss,27,11,manager_agent,manager_agent,True,False,False,16,84,segmented_choice,0.51,results/full/calls/travelplanner__589
travelplanner__590,travelplanner,final_wrong,51,71,Task_Planner,manager_agent,False,False,False,20,79,segmented_choice,0.17,results/full/calls/travelplanner__590
travelplanner__591,travelplanner,final_wrong,42,420,stay_agent,Task_Planner,False,False,False,378,513,segmented_choice,0.46,results/full/calls/travelplanner__591
travelplanner__592,travelplanner,direct_wrong,22,24,manager_agent,manager_agent,True,False,True,2,30,full_context,0.44,results/full/calls/travelplanner__592
travelplanner__593,travelplanner,recall_miss,175,111,manager_agent,manager_agent,True,False,False,64,265,segmented_choice,0.35,results/full/calls/travelplanner__593
travelplanner__594,travelplanner,final_wrong,32,11,manager_agent,manager_agent,True,False,False,21,40,segmented_choice,0.6,results/full/calls/travelplanner__594
travelplanner__595,travelplanner,correct,96,96,manager_agent,Task_Planner,False,True,True,0,157,segmented_choice,0.34,results/full/calls/travelplanner__595
travelplanner__596,travelplanner,final_wrong,122,109,food_attr_agent,food_attr_agent,True,False,False,13,126,segmented_choice,0.34,results/full/calls/travelplanner__596
travelplanner__597,travelplanner,recall_miss,115,132,food_attr_agent,manager_agent,False,False,False,17,144,segmented_choice,0.58,results/full/calls/travelplanner__597
travelplanner__598,travelplanner,reduction_drop,20,69,manager_agent,manager_agent,True,False,False,49,77,segmented_choice,0.67,results/full/calls/travelplanner__598
travelplanner__599,travelplanner,direct_wrong,20,23,manager_agent,manager_agent,True,False,True,3,27,full_context,0.39,results/full/calls/travelplanner__599
travelplanner__600,travelplanner,correct,12,12,manager_agent,manager_agent,True,True,True,0,48,segmented_choice,0.49,results/full/calls/travelplanner__600
travelplanner__601,travelplanner,final_wrong,165,131,manager_agent,manager_agent,True,False,False,34,169,segmented_choice,0.41,results/full/calls/travelplanner__601
travelplanner__602,travelplanner,final_wrong,90,41,manager_agent,stay_agent,False,False,False,49,93,segmented_choice,0.25,results/full/calls/travelplanner__602
travelplanner__603,travelplanner,final_wrong,131,57,manager_agent,manager_agent,True,False,False,74,135,segmented_choice,0.31,results/full/calls/travelplanner__603
travelplanner__604,travelplanner,reduction_drop,1,33,Task_Planner,manager_agent,False,False,False,32,96,segmented_choice,0.22,results/full/calls/travelplanner__604
travelplanner__605,travelplanner,recall_miss,39,94,transport_agent,manager_agent,False,False,False,55,97,segmented_choice,0.48,results/full/calls/travelplanner__605
travelplanner__606,travelplanner,final_wrong,20,21,manager_agent,manager_agent,True,False,True,1,53,segmented_choice,0.55,results/full/calls/travelplanner__606
travelplanner__607,travelplanner,recall_miss,65,0,food_attr_agent,manager_agent,False,False,False,65,126,segmented_choice,0.15,results/full/calls/travelplanner__607
travelplanner__608,travelplanner,final_wrong,162,87,manager_agent,Task_Planner,False,False,False,75,166,segmented_choice,0.56,results/full/calls/travelplanner__608
travelplanner__609,travelplanner,recall_miss,257,42,verifier_agent,stay_agent,False,False,False,215,276,segmented_choice,0.36,results/full/calls/travelplanner__609
travelplanner__610,travelplanner,recall_miss,13,14,manager_agent,manager_agent,True,False,True,1,59,segmented_choice,0.49,results/full/calls/travelplanner__610
travelplanner__611,travelplanner,final_wrong,79,149,Computer_terminal,verifier_agent,False,False,False,70,168,segmented_choice,0.4,results/full/calls/travelplanner__611
travelplanner__612,travelplanner,correct,39,39,transport_agent,Task_Planner,False,True,True,0,198,segmented_choice,0.34,results/full/calls/travelplanner__612
travelplanner__613,travelplanner,correct,67,67,stay_agent,stay_agent,True,True,True,0,141,segmented_choice,0.48,results/full/calls/travelplanner__613
travelplanner__614,travelplanner,recall_miss,72,232,transport_agent,transport_agent,True,False,False,160,277,segmented_choice,0.23,results/full/calls/travelplanner__614
travelplanner__615,travelplanner,reduction_drop,205,136,manager_agent,stay_agent,False,False,False,69,208,segmented_choice,0.06,results/full/calls/travelplanner__615
travelplanner__616,travelplanner,final_wrong,22,29,manager_agent,manager_agent,True,False,False,7,33,segmented_choice,0.46,results/full/calls/travelplanner__616
travelplanner__617,travelplanner,recall_miss,172,150,manager_agent,manager_agent,True,False,False,22,184,segmented_choice,0.33,results/full/calls/travelplanner__617
travelplanner__618,travelplanner,recall_miss,98,82,stay_agent,manager_agent,False,False,False,16,187,segmented_choice,0.31,results/full/calls/travelplanner__618
travelplanner__619,travelplanner,correct,59,59,stay_agent,stay_agent,True,True,True,0,230,segmented_choice,0.3,results/full/calls/travelplanner__619
travelplanner__620,travelplanner,final_wrong,26,28,manager_agent,manager_agent,True,False,True,2,32,segmented_choice,0.75,results/full/calls/travelplanner__620
travelplanner__621,travelplanner,final_wrong,59,72,stay_agent,manager_agent,False,False,False,13,145,segmented_choice,0.26,results/full/calls/travelplanner__621
travelplanner__622,travelplanner,correct,23,23,manager_agent,manager_agent,True,True,True,0,78,segmented_choice,0.21,results/full/calls/travelplanner__622
travelplanner__623,travelplanner,final_wrong,181,82,stay_agent,stay_agent,True,False,False,99,190,segmented_choice,0.43,results/full/calls/travelplanner__623
travelplanner__624,travelplanner,recall_miss,53,0,transport_agent,manager_agent,False,False,False,53,104,segmented_choice,0.21,results/full/calls/travelplanner__624
travelplanner__625,travelplanner,reduction_drop,249,93,transport_agent,stay_agent,False,False,False,156,252,segmented_choice,0.54,results/full/calls/travelplanner__625
travelplanner__626,travelplanner,final_wrong,129,79,manager_agent,manager_agent,True,False,False,50,133,segmented_choice,0.07,results/full/calls/travelplanner__626
travelplanner__627,travelplanner,final_wrong,11,44,manager_agent,manager_agent,True,False,False,33,48,segmented_choice,0.2,results/full/calls/travelplanner__627
travelplanner__628,travelplanner,final_wrong,22,0,manager_agent,manager_agent,True,False,False,22,54,segmented_choice,0.26,results/full/calls/travelplanner__628
travelplanner__629,travelplanner,final_wrong,99,168,stay_agent,manager_agent,False,False,False,69,186,segmented_choice,0.1,results/full/calls/travelplanner__629
travelplanner__630,travelplanner,recall_miss,310,213,manager_agent,food_attr_agent,False,False,False,97,317,segmented_choice,0.43,results/full/calls/travelplanner__630
travelplanner__631,travelplanner,correct,113,113,manager_agent,manager_agent,True,True,True,0,150,segmented_choice,0.31,results/full/calls/travelplanner__631
travelplanner__632,travelplanner,final_wrong,33,233,stay_agent,manager_agent,False,False,False,200,247,segmented_choice,0.22,results/full/calls/travelplanner__632
travelplanner__633,travelplanner,correct,238,238,verifier_agent,verifier_agent,True,True,True,0,242,segmented_choice,0.04,results/full/calls/travelplanner__633
travelplanner__634,travelplanner,reduction_drop,223,113,stay_agent,stay_agent,True,False,False,110,240,segmented_choice,0.39,results/full/calls/travelplanner__634
travelplanner__635,travelplanner,reduction_drop,521,149,verifier_agent,stay_agent,False,False,False,372,524,segmented_choice,0.27,results/full/calls/travelplanner__635
travelplanner__636,travelplanner,recall_miss,54,55,manager_agent,manager_agent,True,False,True,1,61,segmented_choice,0.6,results/full/calls/travelplanner__636
travelplanner__637,travelplanner,final_wrong,139,13,manager_agent,manager_agent,True,False,False,126,142,segmented_choice,0.45,results/full/calls/travelplanner__637
travelplanner__638,travelplanner,recall_miss,14,178,manager_agent,manager_agent,True,False,False,164,182,segmented_choice,0.24,results/full/calls/travelplanner__638
travelplanner__639,travelplanner,final_wrong,200,95,manager_agent,stay_agent,False,False,False,105,204,segmented_choice,0.32,results/full/calls/travelplanner__639
travelplanner__640,travelplanner,final_wrong,108,194,stay_agent,stay_agent,True,False,False,86,205,segmented_choice,0.3,results/full/calls/travelplanner__640
travelplanner__641,travelplanner,recall_miss,105,107,manager_agent,manager_agent,True,False,True,2,111,segmented_choice,0.19,results/full/calls/travelplanner__641
travelplanner__642,travelplanner,recall_miss,45,167,transport_agent,food_attr_agent,False,False,False,122,394,segmented_choice,0.36,results/full/calls/travelplanner__642
travelplanner__643,travelplanner,correct,161,161,verifier_agent,manager_agent,False,True,True,0,178,segmented_choice,0.49,results/full/calls/travelplanner__643
travelplanner__644,travelplanner,final_wrong,30,60,manager_agent,manager_agent,True,False,False,30,68,segmented_choice,0.12,results/full/calls/travelplanner__644
travelplanner__645,travelplanner,recall_miss,130,104,stay_agent,Task_Planner,False,False,False,26,216,segmented_choice,0.12,results/full/calls/travelplanner__645
travelplanner__646,travelplanner,recall_miss,65,104,Task_Planner,stay_agent,False,False,False,39,116,segmented_choice,0.22,results/full/calls/travelplanner__646
travelplanner__647,travelplanner,final_wrong,49,51,Task_Planner,stay_agent,False,False,True,2,55,segmented_choice,0.14,results/full/calls/travelplanner__647
travelplanner__648,travelplanner,reduction_drop,190,76,verifier_agent,verifier_agent,True,False,False,114,193,segmented_choice,0.41,results/full/calls/travelplanner__648
travelplanner__649,travelplanner,final_wrong,177,121,food_attr_agent,food_attr_agent,True,False,False,56,181,segmented_choice,0.24,results/full/calls/travelplanner__649
travelplanner__650,travelplanner,final_wrong,41,44,Computer_terminal,manager_agent,False,False,True,3,110,segmented_choice,0.05,results/full/calls/travelplanner__650
travelplanner__651,travelplanner,final_wrong,1,139,Task_Planner,food_attr_agent,False,False,False,138,158,segmented_choice,0.22,results/full/calls/travelplanner__651
travelplanner__652,travelplanner,recall_miss,2,68,Task_Planner,transport_agent,False,False,False,66,199,segmented_choice,0.29,results/full/calls/travelplanner__652
travelplanner__653,travelplanner,recall_miss,88,36,manager_agent,manager_agent,True,False,False,52,210,segmented_choice,0.12,results/full/calls/travelplanner__653
travelplanner__654,travelplanner,recall_miss,89,33,stay_agent,transport_agent,False,False,False,56,171,segmented_choice,0.5,results/full/calls/travelplanner__654
travelplanner__655,travelplanner,recall_miss,169,14,manager_agent,manager_agent,True,False,False,155,183,segmented_choice,0.46,results/full/calls/travelplanner__655
travelplanner__656,travelplanner,recall_miss,124,58,food_attr_agent,Task_Planner,False,False,False,66,136,segmented_choice,0.1,results/full/calls/travelplanner__656
travelplanner__657,travelplanner,recall_miss,125,36,stay_agent,stay_agent,True,False,False,89,181,segmented_choice,0.45,results/full/calls/travelplanner__657
travelplanner__658,travelplanner,final_wrong,142,121,manager_agent,manager_agent,True,False,False,21,146,segmented_choice,0.18,results/full/calls/travelplanner__658
travelplanner__659,travelplanner,recall_miss,55,32,verifier_agent,manager_agent,False,False,False,23,176,segmented_choice,0.51,results/full/calls/travelplanner__659
travelplanner__660,travelplanner,reduction_drop,78,144,manager_agent,manager_agent,True,False,False,66,148,segmented_choice,0.29,results/full/calls/travelplanner__660
travelplanner__661,travelplanner,recall_miss,115,281,Task_Planner,manager_agent,False,False,False,166,290,segmented_choice,0.12,results/full/calls/travelplanner__661
travelplanner__662,travelplanner,reduction_drop,161,70,manager_agent,manager_agent,True,False,False,91,163,segmented_choice,0.39,results/full/calls/travelplanner__662
travelplanner__663,travelplanner,recall_miss,130,69,manager_agent,manager_agent,True,False,False,61,136,segmented_choice,0.26,results/full/calls/travelplanner__663
travelplanner__664,travelplanner,final_wrong,88,74,Task_Planner,stay_agent,False,False,False,14,94,segmented_choice,0.14,results/full/calls/travelplanner__664
